course_id,course_title,url,price,num_subscribers,num_reviews,num_lectures,level,rating,content_duration,published_timestamp,subject,Date,Free/Paid
955138,AJAX :basics for beginners,https://www.udemy.com/ajaxbasics/,35,1241,23,9,All Levels,0.94,0.5666666667,2016-09-10T20:59:38Z,Web Development,2016-09-10,Paid
546656,How to Trade Commodity and Financial Futures for a Living!,https://www.udemy.com/trading-controlled-leverage-financial-and-commodity-futures/,200,1240,17,20,All Levels,0.98,2.5,2016-01-15T23:53:00Z,Business Finance,2016-01-15,Paid
1217064,How To Invest With Tiny Capital In Stocks ?,https://www.udemy.com/howtoinvest5k/,20,1239,5,6,Beginner Level,0.89,0.7,2017-05-23T16:07:09Z,Business Finance,2017-05-23,Paid
957362,AngularJs :basics for beginners,https://www.udemy.com/angularjs-basics-for-beginners/,45,1237,16,14,Intermediate Level,0.94,1,2016-09-19T14:50:49Z,Web Development,2016-09-19,Paid
698278,Financial Statements Analysis: Learn to Invest Like a Pro!,https://www.udemy.com/financial-statements-and-ratios-for-beginner-investors/,50,1237,54,35,Intermediate Level,0.89,2.5,2016-02-04T17:03:14Z,Business Finance,2016-02-04,Paid
520302,Learn to make an HTML 5 website with a video background,https://www.udemy.com/learn-to-make-an-html-5-website-with-a-video-background/,80,1236,18,14,Intermediate Level,0.94,0.5,2015-06-05T18:13:08Z,Web Development,2015-06-05,Paid
709460,Learn Rails Programming in Less than 30 Minute - Lite,https://www.udemy.com/learn-rails-programming-in-less-than-30-minute-lite/,20,1235,25,7,Beginner Level,0.94,0.6333333333,2016-01-06T17:49:01Z,Web Development,2016-01-06,Paid
42251,Blues and Advanced Guitar Lessons,https://www.udemy.com/blues-and-advanced-guitar-lessons/,85,1235,46,131,Beginner Level,0.01,7.5,2013-06-10T16:25:30Z,Musical Instruments,2013-06-10,Paid
546832,Learn Adobe Photoshop in 1 Hour,https://www.udemy.com/learn-adobe-photoshop-in-1-hour/,50,1235,15,10,Expert Level,0.97,1,2015-07-07T23:16:37Z,Graphic Design,2015-07-07,Paid
396888,Introducción a la Contabilidad,https://www.udemy.com/introduccion-a-la-contabilidad/,30,1235,31,15,Expert Level,0.89,2.5,2015-01-23T20:22:18Z,Business Finance,2015-01-23,Paid
986406,Typescript Masterclass & FREE E-Book,https://www.udemy.com/complete-typescript-2-course/,150,1229,139,108,Beginner Level,0.94,7.5,2016-11-08T22:57:58Z,Web Development,2016-11-08,Paid
692658,Easy to play Christmas Songs for Guitar,https://www.udemy.com/howtoplaychristmassongsontheguitar/,100,1229,8,11,Intermediate Level,0.15,0.5,2015-12-12T00:29:50Z,Musical Instruments,2015-12-12,Paid
993134,Learn Piano #10 Tritone Chord Substitution with Jazzy Sounds,https://www.udemy.com/learn-piano-10-tritone-chord-substitution-with-jazzy-sounds/,60,1227,2,26,Beginner Level,0.57,0.6333333333,2016-10-25T18:48:51Z,Musical Instruments,2016-10-25,Paid
550842,16 Guitar Chords to Jam With - (Beginner - Intermediate),https://www.udemy.com/12-chords-to-jam-with/,20,1224,19,20,All Levels,0.34,1,2015-07-10T19:53:56Z,Musical Instruments,2015-07-10,Paid
902476,CAGED Pentatonic System for Guitar - Level 3,https://www.udemy.com/caged-country-guitar/,45,1224,17,32,Intermediate Level,0.72,1.5,2016-09-28T03:04:52Z,Musical Instruments,2016-09-28,Paid
412864,Typography 101: Picking the Right Fonts for Business Success,https://www.udemy.com/typography-fonts-business/,75,1224,10,15,Beginner Level,0.97,1.5,2015-04-20T18:03:34Z,Graphic Design,2015-04-20,Paid
773934,CryptoArbitrager: Bitcoin Trading Robot (no mining),https://www.udemy.com/cryptoarbitrager-trade-bitcoin-vs-litecoin-with-arbitrage-robot/,150,1224,42,14,All Levels,0.89,0.55,2016-03-23T21:13:52Z,Business Finance,2016-03-23,Paid
1119920,Financial Ratios Using Excel,https://www.udemy.com/financialratios/,100,1223,14,29,All Levels,0.89,1,2017-03-07T23:10:03Z,Business Finance,2017-03-07,Paid
577256,Accounting Department's Tips & Tricks - Beginner to Advanced,https://www.udemy.com/finance-and-accounting-for-beginners/,95,1222,14,61,All Levels,0.89,6,2015-10-07T17:25:18Z,Business Finance,2015-10-07,Paid
520308,Learn to make a colorful one page website,https://www.udemy.com/learn-to-make-a-colorful-one-page-website/,200,1220,16,16,Beginner Level,0.94,0.5666666667,2015-06-05T18:09:58Z,Web Development,2015-06-05,Paid
920194,CAGED Pentatonic System for Guitar - Level 2,https://www.udemy.com/caged-system-guitar-level-2/,45,1220,13,26,Beginner Level,0.34,1.5,2016-08-26T16:15:07Z,Musical Instruments,2016-08-26,Paid
511952,Investment Banking: How to Land a Job on Wall Street,https://www.udemy.com/how-to-land-a-job-on-wall-street/,75,1218,30,63,Beginner Level,0.89,3.5,2015-06-11T19:09:17Z,Business Finance,2015-06-11,Paid
862428,PHP : Learn to upload files to Amazon S3 and use CloudFront,https://www.udemy.com/php-learn-to-upload-files-to-amazon-s3-and-use-cloudfront/,50,1216,36,28,All Levels,0.94,3,2016-06-15T22:08:40Z,Web Development,2016-06-15,Paid
50528,The Complete Wordpress Plugin Development Course - 8 Plugins,https://www.udemy.com/wordpress-plugin-development/,200,1215,58,33,All Levels,0.94,2.5,2013-05-29T15:09:48Z,Web Development,2013-05-29,Paid
951050,Trading Options For Consistent Returns: Calendar Spreads,https://www.udemy.com/trading-options-for-consistent-returns-calendar-spreads/,200,1214,69,20,Beginner Level,0.89,1.5,2016-10-07T04:58:46Z,Business Finance,2016-10-07,Paid
174562,Learn to Play Saxophone: Beginner to Pro in Under Four Hours,https://www.udemy.com/saxophone-a-beginners-guide/,50,1213,158,77,Beginner Level,0.55,5,2014-03-03T19:36:23Z,Musical Instruments,2014-03-03,Paid
925854,No Bull Investing: Investing 101 For Financial Freedom,https://www.udemy.com/no-bull-investing-investing-101-for-financial-freedom/,100,1213,12,25,Intermediate Level,0.89,6.5,2017-03-13T22:53:07Z,Business Finance,2017-03-13,Paid
1082996,Pimcore Developer: Implement a Blog from a Bootstrap Theme,https://www.udemy.com/enterprise-cms-applied-implement-a-website-with-pimcore/,95,1212,15,39,Beginner Level,0.94,4.5,2017-01-24T00:17:39Z,Web Development,2017-01-24,Paid
733694,How to create a video blog with WordPress,https://www.udemy.com/how-to-create-a-blog-with-wordpress-video-blog/,25,1209,8,62,All Levels,0.94,4.5,2016-03-29T17:43:26Z,Web Development,2016-03-29,Paid
786494,CSS3 Gradients for Web Designers,https://www.udemy.com/css3-gradients/,20,1209,9,21,All Levels,0.94,1.5,2016-08-19T19:19:47Z,Web Development,2016-08-19,Paid
435626,A Beginners Guide to creating Vector Graphics With Photoshop,https://www.udemy.com/beginners-guide-course-to-vector-graphics-with-adobe-photoshop-course/,20,1207,5,19,All Levels,0.97,2,2015-04-05T18:48:19Z,Graphic Design,2015-04-05,Paid
997470,"Play Piano 2: Play 'Love Me Tender By Ear with 2-5 Chords""",https://www.udemy.com/play-piano-2-improvise-play-standards-by-ear-aura-lee/,50,1204,8,56,Beginner Level,0.78,1.5,2016-10-30T16:24:37Z,Musical Instruments,2016-10-30,Paid
515260,Guitar: Master The Guitar Fretboard In 6 Easy Steps,https://www.udemy.com/fretboard-mastery/,55,1203,26,10,All Levels,0.76,1,2015-10-12T18:25:15Z,Musical Instruments,2015-10-12,Paid
770622,Bring your sketch to life - learn digital illustration,https://www.udemy.com/digital-illustration-with-illustrator-and-photoshop/,70,1202,68,36,All Levels,0.97,3.5,2016-04-29T00:39:55Z,Graphic Design,2016-04-29,Paid
429662,Trend Following Stocks: A Complete Trading System,https://www.udemy.com/trend-following/,95,1202,76,64,Beginner Level,0.89,3.5,2015-03-23T17:03:31Z,Business Finance,2015-03-23,Paid
791436,Succeed in Lotto Even if You Don't Know Where to Start!,https://www.udemy.com/succeed-in-lotto-even-if-you-dont-know-where-to-start/,20,1201,12,18,All Levels,0.89,1.5,2017-05-11T22:19:28Z,Business Finance,2017-05-11,Paid
972704,How to play Contemporary Piano,https://www.udemy.com/how-to-play-contemporary-piano/,25,1200,35,10,Beginner Level,0.26,0.6,2016-10-04T13:59:25Z,Musical Instruments,2016-10-04,Paid
40495,World's Fastest Piano Method - The Piano Revolution!,https://www.udemy.com/decplay-the-fastest-way-to-learn-piano/,95,1199,58,31,Intermediate Level,0.33,2,2013-02-18T20:31:06Z,Musical Instruments,2013-02-18,Paid
706670,FOREX : Learn Technical Analysis,https://www.udemy.com/learn-technical-analysis-from-beginner-to-pro/,200,1199,37,79,Beginner Level,0.89,18,2016-01-01T19:04:07Z,Business Finance,2016-01-01,Paid
834114,Character Concept Design for Beginners,https://www.udemy.com/character-concept-design-from-beginner-to-pro/,175,1197,55,98,All Levels,0.97,16.5,2016-09-18T17:56:23Z,Graphic Design,2016-09-18,Paid
1214702,Three Steps Trading - Live Trading - Real Account,https://www.udemy.com/three-steps-trading-live-trading-real-account/,190,1197,11,46,All Levels,0.89,5,2017-05-24T23:02:07Z,Business Finance,2017-05-24,Paid
390198,Get out of Debt - The Power of Using Compounding Interest,https://www.udemy.com/get-out-of-debt-the-power-of-using-compounding-interest/,50,1195,3,7,Beginner Level,0.89,2,2015-01-12T00:55:49Z,Business Finance,2015-01-12,Paid
1033670,Beginner's Guitar Lessons - Crash Course for Busy Adults,https://www.udemy.com/guitar-crash-course-for-adult-beginners-who-want-to-play-now/,50,1194,9,29,All Levels,0.53,2,2017-05-02T05:12:51Z,Musical Instruments,2017-05-02,Paid
495678,JavaScript for beginners - A Complete Guide,https://www.udemy.com/javascript-a-complete-guide/,100,1193,87,58,All Levels,0.94,10.5,2015-06-16T00:35:45Z,Web Development,2015-06-16,Paid
219306,Learn about it,https://www.udemy.com/the-mysterious-camarilla-equation/,20,1193,24,27,Beginner Level,0.89,1.5,2014-06-05T22:40:42Z,Business Finance,2014-06-05,Paid
164102,CFP - Introduction to Financial Planning,https://www.udemy.com/apnacoursecfp/,30,1192,12,38,All Levels,0.89,12,2014-02-21T06:40:28Z,Business Finance,2014-02-21,Paid
366514,A Value Investing Approach to the Stock Market,https://www.udemy.com/start-investing-the-right-way/,20,1189,12,15,All Levels,0.98,1.5,2015-02-19T20:40:23Z,Business Finance,2015-02-19,Paid
642060,Tradeonomics - Four Steps to Mastering Economic Indicators,https://www.udemy.com/a-laymans-guide-to-the-us-economy-demystifying-indicators/,20,1189,13,41,All Levels,0.98,4,2016-04-01T15:56:38Z,Business Finance,2016-04-01,Paid
779678,Finding an Unlimited Amount of Investors,https://www.udemy.com/accredited-investors/,80,1187,6,6,Beginner Level,0.98,0.7,2016-03-03T22:25:41Z,Business Finance,2016-03-03,Paid
769314,Learn Ruby Programming The Easy Way - Lite,https://www.udemy.com/learn-ruby-programming-the-easy-way-lite/,20,1186,12,7,All Levels,0.94,0.5666666667,2016-02-21T20:31:57Z,Web Development,2016-02-21,Paid
653852,Bootstrap For Beginners: A Basic Introduction,https://www.udemy.com/bootstrap-for-beginners-a-basic-introduction/,55,1186,14,9,Intermediate Level,0.94,0.6666666667,2015-11-13T19:13:51Z,Web Development,2015-11-13,Paid
834606,Trading News Using Binary Options,https://www.udemy.com/trading-news/,145,1186,16,22,Intermediate Level,0.98,1.5,2016-05-11T18:15:50Z,Business Finance,2016-05-11,Paid
674350,Mastering Futures Options for Beginners - Your Top 5 Plays!,https://www.udemy.com/mastering-futures-options-for-beginners-your-top-10-plays/,200,1185,10,33,All Levels,0.98,2.5,2016-02-02T20:35:37Z,Business Finance,2016-02-02,Paid
355374,Fund Flow Analysis for CA / CFA / CPA Exams,https://www.udemy.com/learn-fund-flow-analysis/,25,1184,2,7,All Levels,0.98,1.5,2014-11-28T11:43:27Z,Business Finance,2014-11-28,Paid
482534,Ultimate Retirement: Build Your Own Dynamic Retirement Plan,https://www.udemy.com/retirement-master-course-create-a-retirement-income-to-last/,50,1184,15,37,Beginner Level,0.98,6,2015-07-28T00:45:02Z,Business Finance,2015-07-28,Paid
180362,The Securities Trade Lifecycle,https://www.udemy.com/the-securities-trade-lifecycle/,50,1182,110,22,All Levels,0.98,4,2014-03-12T13:40:53Z,Business Finance,2014-03-12,Paid
1245244,Building Financial Statements in Excel,https://www.udemy.com/guide-to-building-financial-statements/,35,1181,1,18,Beginner Level,0.98,1,2017-06-29T23:34:42Z,Business Finance,2017-06-29,Paid
32908,Finance and Accounting for Startups,https://www.udemy.com/finance-and-accounting-for-startups/,50,1175,92,75,All Levels,0.98,12.5,2013-01-15T02:01:23Z,Business Finance,2013-01-15,Paid
647336,Country Guitar Fundamentals,https://www.udemy.com/country-guitar-fundamentals/,50,1174,39,23,Beginner Level,0.68,1.5,2016-12-23T22:52:59Z,Musical Instruments,2016-12-23,Paid
674354,Invest Like a Pro!,https://www.udemy.com/mastering-darvas-trade-like-a-pro-on-the-stock-market/,200,1173,22,15,All Levels,0.98,2.5,2015-12-29T18:56:44Z,Business Finance,2015-12-29,Paid
512000,WordPress Theme Academy with Bootstrap,https://www.udemy.com/bootstrap-to-wordpress-build-custom-responsive-themes/,20,1169,110,64,All Levels,0.94,7.5,2015-09-10T00:48:11Z,Web Development,2015-09-10,Paid
569436,How to Become an Accountant from scratch!,https://www.udemy.com/the-udemy-case-study/,40,1169,7,15,Intermediate Level,0.98,3,2015-08-20T20:24:00Z,Business Finance,2015-08-20,Paid
600206,Business Accounting Made Easy,https://www.udemy.com/accounting-level-1-course/,50,1168,5,26,Beginner Level,0.98,5.5,2015-09-05T05:15:07Z,Business Finance,2015-09-05,Paid
196164,Studying the CFA Program exams (Mandarin language version),https://www.udemy.com/studying-the-cfa-mandarin/,0,1168,9,5,All Levels,0.98,0.6666666667,2014-04-09T08:38:41Z,Business Finance,2014-04-09,Free
403602,Forex Killing Divergence - How to trade with precision,https://www.udemy.com/forex-killing-divergence-how-to-trade-with-precision/,20,1168,38,11,Beginner Level,0.98,0.6833333333,2015-01-25T18:41:28Z,Business Finance,2015-01-25,Paid
149728,Learn Jazz Piano Today,https://www.udemy.com/learn-jazz-piano-with-willie-today/,50,1167,66,44,All Levels,0.25,3,2014-01-24T18:17:37Z,Musical Instruments,2014-01-24,Paid
1170894,Python Algo Stock Trading: Automate Your Trading!,https://www.udemy.com/algorithmic-stock-trading-bootcamp-automate-your-trading/,95,1165,21,41,Beginner Level,0.98,2.5,2017-05-28T23:41:03Z,Business Finance,2017-05-28,Paid
364810,Double your Forex Account using the MAGIC MA trading robot,https://www.udemy.com/double-your-forex-account-using-the-magic-ma-robot/,65,1160,117,24,All Levels,0.98,2.5,2014-12-10T21:45:30Z,Business Finance,2014-12-10,Paid
576646,Create Fast RESTful APIs with Lumen and Homestead by Laravel,https://www.udemy.com/lumen-restful-api-and-homestead-for-lumen-by-laravel-and-php/,60,1157,105,31,All Levels,0.34,3,2015-10-25T20:37:23Z,Web Development,2015-10-25,Paid
641732,Css For Beginners,https://www.udemy.com/css-made-simple-for-beginners-learn-to-style-a-website-page/,85,1156,13,28,All Levels,0.18,2.5,2015-10-21T20:14:34Z,Web Development,2015-10-21,Paid
1231872,Web Development With HTML CSS BOOTSTRAP JQUERY for Beginners,https://www.udemy.com/web-development-with-html-css-bootstrap-jquery-for-beginners/,35,1156,4,59,Beginner Level,0.18,5,2017-05-30T17:15:41Z,Web Development,2017-05-30,Paid
738726,Learn HTML and CSS to make a Website,https://www.udemy.com/learn-html-and-css-to-make-website/,20,1154,12,71,All Levels,0.14,6,2016-01-28T19:35:51Z,Web Development,2016-01-28,Paid
128384,Big Data and Apache Hadoop for Developers - Fundamentals,https://www.udemy.com/learn-big-data-and-apache-hadoop-for-developers-online/,30,1154,89,9,All Levels,0.88,3,2013-12-10T09:14:57Z,Web Development,2013-12-10,Paid
964118,Bootstrap :basics for beginners,https://www.udemy.com/bootstrap-basics-for-beginners/,40,1152,20,14,All Levels,0.82,1,2016-09-21T14:49:10Z,Web Development,2016-09-21,Paid
1048188,Modern Country Guitar: Technique Booster,https://www.udemy.com/modern-country-guitar/,30,1152,16,42,Beginner Level,0.35,2.5,2017-01-26T22:37:15Z,Musical Instruments,2017-01-26,Paid
711688,Learning Photoshop CC 2014 in Egyptian Arabic,https://www.udemy.com/photoshop-egyptian-arabic/,70,1150,68,25,Beginner Level,0.97,3.5,2016-01-10T16:24:47Z,Graphic Design,2016-01-10,Paid
640426,Make Tech circles in Adobe Photoshop and Illustrator,https://www.udemy.com/make-tech-circles-in-adobe-photoshop-and-illustrator/,200,1150,10,13,Beginner Level,0.97,1,2015-10-14T22:05:30Z,Graphic Design,2015-10-14,Paid
507778,How to become a successful day trader,https://www.udemy.com/a-successful-day-trader/,95,1150,6,27,All Levels,0.98,2.5,2015-05-25T23:32:56Z,Business Finance,2015-05-25,Paid
1160004,Design a logo for FREE in Inkscape,https://www.udemy.com/logoinkscape/,100,1148,26,42,All Levels,0.97,2,2017-05-01T18:32:43Z,Graphic Design,2017-05-01,Paid
595818,Laravel Account Activation Project,https://www.udemy.com/laravel-account-activation-project/,50,1147,19,19,All Levels,0.58,2.5,2016-12-07T20:41:15Z,Web Development,2016-12-07,Paid
784478,Make Flat Design Space Ships in 30 Minutes in Illustrator!,https://www.udemy.com/make-flat-design-space-ships-in-30-minutes-in-illustrator/,50,1146,41,5,All Levels,0.97,0.55,2016-04-06T20:26:56Z,Graphic Design,2016-04-06,Paid
951304,The Play-Doh Technique: Fun Hand-made Vectors In Illustrator,https://www.udemy.com/play-doh-technique/,20,1145,42,20,All Levels,0.97,0.6333333333,2016-09-06T23:42:39Z,Graphic Design,2016-09-06,Paid
413618,SASS - Beginner Crash Course,https://www.udemy.com/sass-beginner-crash-course/,25,1143,34,13,Beginner Level,0.66,1,2015-02-12T17:13:26Z,Web Development,2015-02-12,Paid
425086,Implementing a Data Warehouse with SQL Server 2012,https://www.udemy.com/implementing-a-data-warehouse-with-sql-server-2012/,85,1142,148,90,All Levels,0.34,5,2015-05-01T23:08:38Z,Web Development,2015-05-01,Paid
392958,Learn To Play The Drums,https://www.udemy.com/learndrums/,25,1141,88,74,Beginner Level,0.3,8.5,2015-05-28T16:46:33Z,Musical Instruments,2015-05-28,Paid
356060,Learn Piano #8: Use Augmented Chord Sub & Whole Tone Scales,https://www.udemy.com/learn-piano-8-use-augmented-chord-sub-whole-tone-scales/,60,1137,4,45,Beginner Level,0.34,1,2016-02-23T16:46:28Z,Musical Instruments,2016-02-23,Paid
1023670,Investing in stocks: Avoid stock market loss,https://www.udemy.com/avoid-investment-lossesforecast-the-next-recession/,125,1136,12,13,Intermediate Level,0.98,1,2016-11-29T19:05:57Z,Business Finance,2016-11-29,Paid
627706,Awaken the Accountant in You | Master the Accounting Basics,https://www.udemy.com/enlightened-accountant-master-accounting-basics-in-no-time/,35,1135,10,16,Beginner Level,0.98,1.5,2015-11-24T23:55:22Z,Business Finance,2015-11-24,Paid
362360,Build Your Own Membership Website With Joomla,https://www.udemy.com/build-your-own-membership-website-with-joomla/,95,1134,9,24,Intermediate Level,0.66,1.5,2014-12-03T17:10:58Z,Web Development,2014-12-03,Paid
546848,Learn to code in Python and learn Adobe Photoshop today!,https://www.udemy.com/learn-to-code-in-python-and-learn-adobe-photoshop-today/,50,1132,1,29,Beginner Level,0.97,2,2015-07-08T00:15:12Z,Graphic Design,2015-07-08,Paid
530246,Learn To Invest In Index Funds and ETFs In 7 Easy Steps,https://www.udemy.com/invest-in-index-funds-and-etfs-in-7-easy-steps/,20,1132,33,18,Intermediate Level,0.9,1,2015-07-20T23:48:08Z,Business Finance,2015-07-20,Paid
494800,Accounting Basics - A Complete Study,https://www.udemy.com/fundamentals-of-accounting-a-complete-study/,180,1132,70,332,All Levels,0.46,29,2015-05-06T23:27:45Z,Business Finance,2015-05-06,Paid
908996,Parse Server: From Front End to Full Stack,https://www.udemy.com/parse-server/,200,1130,162,66,All Levels,0.57,6,2016-07-29T00:54:17Z,Web Development,2016-07-29,Paid
1006894,"React.js: Building Production Ready Apps, Start to Finish",https://www.udemy.com/reactjs-building-production-ready-apps-start-to-finish/,50,1129,137,77,All Levels,0.96,17.5,2016-11-10T23:48:22Z,Web Development,2016-11-10,Paid
25615,Login and Registration from Scratch with PHP and MySQL,https://www.udemy.com/authentication-from-scratch-with-php-and-mysql/,20,1128,77,36,Beginner Level,0.96,2,2012-10-24T09:54:08Z,Web Development,2012-10-24,Paid
1111552,Build a Complete JQuery Plugin (Image Pop-up Dialog),https://www.udemy.com/build-a-complete-jquery-plugin-image-pop-up-dialog/,20,1126,10,12,Intermediate Level,0.96,1,2017-02-23T21:46:18Z,Web Development,2017-02-23,Paid
814848,WordPress Basics to Business: Share and Sell your Expertise,https://www.udemy.com/wordpress-basics-to-business/,50,1125,10,45,Beginner Level,0.96,3.5,2016-04-07T21:06:31Z,Web Development,2016-04-07,Paid
674352,Trading Robot Forex Programs in Your Sleep in Live Examples!,https://www.udemy.com/trading-robot-forex-programs-in-your-sleep-in-live-examples/,200,1125,11,18,Beginner Level,0.55,1.5,2016-01-28T23:03:11Z,Business Finance,2016-01-28,Paid
857144,FACEBOOK COVERS IN POWERPOINT,https://www.udemy.com/design-facebook-covers-in-powerpoint/,95,1123,31,13,All Levels,0.22,0.6333333333,2016-05-23T18:15:45Z,Graphic Design,2016-05-23,Paid
1020722,PHP Zend Framework 1.11:Creating a CRUD Application,https://www.udemy.com/zend-framework-111creating-a-crud-application/,40,1122,5,7,Intermediate Level,0.96,0.5833333333,2016-11-24T04:49:57Z,Web Development,2016-11-24,Paid
1131122,IPO Fundamentals,https://www.udemy.com/ipo-fundamentals-basics-definition-tutorial/,20,1122,13,6,All Levels,0.15,1,2017-03-02T00:58:36Z,Business Finance,2017-03-02,Paid
1115348,"Full stack Universal React with Redux, Node js and MongoDB",https://www.udemy.com/full-stack-universal-react-with-redux-express-and-mongodb/,195,1121,174,62,Beginner Level,0.96,5,2017-05-08T21:59:53Z,Web Development,2017-05-08,Paid
1194426,The Binary Institute - Introductory Course in Binary Options,https://www.udemy.com/the-binary-institute-introductory-course-in-binary-options-trading/,0,1121,12,6,Beginner Level,0.3,1,2017-04-27T23:49:48Z,Business Finance,2017-04-27,Free
1076920,Stock Market investment: Practical Accounting,https://www.udemy.com/stock-market-investment-practical-accounting/,125,1120,6,43,Beginner Level,0.47,3,2017-01-23T17:04:49Z,Business Finance,2017-01-23,Paid
797040,Complete Guide to Front-End Web Development and Design,https://www.udemy.com/complete-guide-to-front-end-web-development-and-design/,200,1119,111,204,Beginner Level,0.96,16.5,2016-05-23T17:32:24Z,Web Development,2016-05-23,Paid
757450,Bulletproof Personal Finance: Expert Asset Allocation,https://www.udemy.com/bulletproof-personal-finance-expert-asset-allocation/,45,1119,22,18,All Levels,0.14,1,2016-02-10T04:57:32Z,Business Finance,2016-02-10,Paid
1236746,WordPress Tips and Tricks,https://www.udemy.com/wordpress-tips-and-tricks/,200,1117,10,37,Beginner Level,0.96,2.5,2017-06-08T17:44:18Z,Web Development,2017-06-08,Paid
65355,Web Development: Make A Website That Will Sell For Thousands,https://www.udemy.com/web-development-by-doing-html5-css3-complete-from-scratch/,50,1116,62,51,Intermediate Level,0.96,7.5,2013-09-03T00:08:55Z,Web Development,2013-09-03,Paid
185092,Design while you learn InDesign CC,https://www.udemy.com/design-while-you-learn-indesign-cc/,20,1116,3,21,All Levels,0.14,2.5,2014-04-07T17:28:14Z,Graphic Design,2014-04-07,Paid
716136,build a solid foundation for trading options,https://www.udemy.com/option-basics-to-be-profitable-trader/,20,1115,8,8,Beginner Level,0.68,1,2016-05-26T21:17:14Z,Business Finance,2016-05-26,Paid
1148412,Building a eCommerce Startup in 4 Hours [Livestream],https://www.udemy.com/4-hour-startup-building-an-ecommerce-startup-and-marketing-it/,50,1114,8,23,All Levels,0.96,3,2017-04-11T00:40:01Z,Web Development,2017-04-11,Paid
791422,Succeed in Bonds Even if You Don't Know Where to Start,https://www.udemy.com/succeed-in-bonds-even-if-you-dont-know-where-to-start/,200,1113,6,8,Intermediate Level,0.03,1,2017-02-03T04:34:07Z,Business Finance,2017-02-03,Paid
1151092,Options Trading - Calendar Spread Course for Every Trader,https://www.udemy.com/options-trading-calendar-spread-course-for-every-trader/,200,1113,11,17,Intermediate Level,0.24,1.5,2017-04-02T21:46:00Z,Business Finance,2017-04-02,Paid
950894,photoshop - CURSO DE PHOTOSHOP DO BÁSICO AO AVANÇADO,https://www.udemy.com/photoshop-do-basico-ao-avancado/,100,1110,183,77,All Levels,0.07,10,2017-02-06T17:22:18Z,Graphic Design,2017-02-06,Paid
774910,WordPress: Create an Amazing Website With Ease,https://www.udemy.com/wordpress-basic-to-advanced-tutorials/,200,1109,13,24,All Levels,0.96,2.5,2016-05-03T19:53:12Z,Web Development,2016-05-03,Paid
390096,"How to Fund your Million Dollar Idea: Equity, Debt, Unfund",https://www.udemy.com/how-to-fund-your-million-dollar-idea-equity-debt-unfund/,50,1105,3,54,Beginner Level,0.15,6,2015-02-11T06:52:30Z,Business Finance,2015-02-11,Paid
707682,Mastering Web and Mobile Debugging Using Chrome Dev Tools,https://www.udemy.com/mastering-web-and-mobile-debugging-using-chrome-dev-tools/,195,1102,12,21,All Levels,0.96,2,2016-01-29T21:02:49Z,Web Development,2016-01-29,Paid
334820,Learn to Pick the Right Stock Broker Account,https://www.udemy.com/learn-to-pick-the-right-stock-broker-account/,40,1102,3,14,Beginner Level,0.89,0.5666666667,2014-12-24T21:50:11Z,Business Finance,2014-12-24,Paid
663022,"Investing Internationally into Real Estate, Stocks and Bonds",https://www.udemy.com/investing-internationally-into-real-estate-stocks-and-bonds/,200,1101,14,37,Beginner Level,0.69,2,2016-01-27T18:40:25Z,Business Finance,2016-01-27,Paid
633606,The Ultimate jQuery Course,https://www.udemy.com/essential-jquery-training/,20,1098,15,54,Beginner Level,0.96,2.5,2015-11-13T19:37:48Z,Web Development,2015-11-13,Paid
631148,Create Beautiful Compelling Social Media Banners With Canva,https://www.udemy.com/stunning-images-for-social-media-with-canva/,50,1098,3,34,All Levels,0.16,1.5,2015-10-14T22:01:19Z,Graphic Design,2015-10-14,Paid
323950,Use the Magic Multiple Moving Average Forex Trading system,https://www.udemy.com/the-magic-multiple-moving-average-forex-trading-system/,50,1097,252,10,All Levels,0.02,1,2014-11-08T02:21:54Z,Business Finance,2014-11-08,Paid
58653,How to Build a CMS with PHP,https://www.udemy.com/make-a-cms/,50,1096,33,10,Beginner Level,0.96,1,2013-06-07T01:50:46Z,Web Development,2013-06-07,Paid
1101204,Security for your WordPress site,https://www.udemy.com/security-for-your-wordpress-site/,85,1096,8,7,All Levels,0.96,0.6333333333,2017-02-09T03:23:24Z,Web Development,2017-02-09,Paid
599684,Profitable binary option trading strategy,https://www.udemy.com/binaryoptions/,195,1096,24,24,All Levels,0.01,1.5,2015-10-29T00:34:09Z,Business Finance,2015-10-29,Paid
884658,Investing in Stocks? Master The Art of Covered Calls Selling,https://www.udemy.com/dont-leave-money-on-the-table-sell-covered-calls/,80,1095,17,35,All Levels,0.34,3,2016-07-28T00:32:48Z,Business Finance,2016-07-28,Paid
829962,Darbuka Drumming: Learn how to play the Darbuka Dounbek,https://www.udemy.com/learning-the-darbuka-dounbek-drum/,0,1094,45,11,All Levels,0.2,1,2016-04-23T21:23:20Z,Musical Instruments,2016-04-23,Free
738900,"Trading Seasonal Price Patterns in Stocks, Futures, & Forex!",https://www.udemy.com/trading-seasonal-price-patterns-in-stocks-futures-forex/,200,1094,8,13,All Levels,0.11,2,2016-03-30T04:56:57Z,Business Finance,2016-03-30,Paid
895936,Financial Modeling - Build Your Own 3 Statement Projection,https://www.udemy.com/financial-modelling-build-your-own-3-statement-projection/,20,1092,48,13,Intermediate Level,0.12,1,2016-07-05T20:58:26Z,Business Finance,2016-07-05,Paid
